zincid,smiles,UMAP_1,UMAP_2
ZINCpD000001GIic,CCc1nnc(NC(=O)[C@@H](C)[C@H](C)NC(=O)c2ccnc(Br)c2Cl)s1,4.35952,3.3656077
ZINCnd00000bjnfE,COc1ccc(C(=O)N2CCOC[C@H]2c2nn[nH]n2)c(N)c1Br,4.817994,-3.640845
ZINCps000005v0DI,COc1cc(C[C@@H](NC(=O)[C@@H](C)c2ccco2)C(=O)O)cc(OC)c1,6.245661,1.5580342
ZINCoo00000jBWsF,Cn1cc(P(C)(C)=O)c(=NC(=O)N2CCO[C@@H](C(F)(F)F)CC2)[nH]1,-0.2595523,5.462151
ZINCnn00000bWzcF,COc1c(C(=O)Nc2csnn2)nnn1Cc1ccc(C)cc1,7.085048,1.8584708
ZINCmt000005s9KK,CC[C@H](COC)C(=O)Nc1ncc(C(=O)C2CCOCC2)s1,0.21750961,0.9462699
ZINCnr000007Zfi2,O=C(N[C@H]1C[C@@H](CNC(=O)[C@@H]2C[C@H]2F)C1)c1ccc(O)c(Br)c1,2.3789358,-1.0082564
ZINCnb000000DnkN,CN(Cc1cccc(F)c1F)C(=O)CCCn1c(O)nnc1O,4.7881074,2.1017718
ZINCmi000004TUOI,CON=CC(=O)NC1CC(CCN=c2nc(O)c(Br)c[nH]2)C1,1.239223,1.1302545
ZINClp000008Yw5U,Cc1cn(C(F)F)[nH]c1=NC(=O)NCCn1ccnc1C,5.076301,2.685993
ZINCoy0000006PsC,COc1cccc(S(=O)(=O)NC(=O)c2ccc(F)c(CSC)c2)c1,8.059381,3.2382736
ZINCp500000fN8gN,NC(=O)NCCC[C@H](NC(=O)c1ccc(-n2cccn2)nc1)C(=O)O,6.6903257,0.89372796
ZINCny000002CQDv,COC(=O)c1[nH][nH]c(=NC(=O)NC2CCC(C(C)C)CC2)c1C,0.7333919,0.62322354
ZINCo7000003Q3C6,C[C@H](C[C@@H](C)NC(=O)c1cccn(O)c1=O)NC(=O)c1cn[nH]c1,5.5247426,2.280341
ZINCoD000000VmhU,CC(F)(F)C[C@H](NCc1c(F)cccc1OCC(F)(F)F)C(=O)O,0.7843428,6.751547
ZINCoA000000oEpo,CCc1ccc(-c2csc(NC(=O)c3c(C)ncnc3O)n2)cc1,7.0817747,1.9406905
ZINCpo00000dsaVr,CC(C)(NC(=O)CCCCCCCS(C)(=O)=O)c1cc(C(=O)O)[nH]n1,1.111423,4.0366354
ZINCmn00000dB59q,O=C(N[C@H](CF)c1ccc(-c2nn[nH]n2)cc1)c1cncs1,6.240428,-3.5291455
ZINCi70000012HKw,C[C@@H](C[C@@H]1CCCO1)C(=O)N[C@@H](CCO)C(=O)O,-1.0268937,2.5069468
ZINCo9000004tdpe,CCn1nc(C(=O)NCC[C@H]2CCCN(C(=O)[C@H](C)O)C2)cc1O,-0.25492236,-0.89249754
ZINCnx000002gAhk,CCc1ncncc1NS(=O)(=O)c1ccccc1OC(F)(F)F,1.6556973,6.8329196
ZINCil00000c9tjF,Cc1sccc1S(=O)(=O)N[C@@H](CC1CC1)C(=O)O,2.9862866,1.3917223
ZINCk900000gwrgq,CC(=O)OCC(=O)NCCNC(=O)c1c(Br)n[nH]c1Br,2.6172094,3.3202767
ZINCmv000001nr27,CCCC(=O)NC1CCN(C(=O)c2c(O)cccc2Cl)CC1,2.2337995,-1.9854685
ZINCoD000002QQ8D,C=CC[C@H](C)C(=O)N1C[C@@H]2C[C@H](C1)C2N=c1[nH]nc(C(C)(C)C)s1,1.0144984,2.722232
ZINCmC000003h0By,CCCCC[C@@H]1SC[C@H](C(=O)O)N1C(=O)c1cncc(I)c1,0.9836665,3.3204033
ZINCob000000Blsd,CC(=O)OCC1CCN(S(=O)(=O)N2CCC(C(=O)O)=C(F)C2)CC1,1.5295627,1.3305771
ZINCoi000009C2PR,CCCn1ncc(C(=O)OCC(=O)NNC(=O)c2cccs2)c1C,4.8457556,2.9890602
ZINCow0000049aPE,CC(C)[C@@H](CCNC(=O)c1cnnc(-c2ccccc2)c1)C(=O)O,7.254236,-0.03512427
ZINCnc000000JDMr,CNC(=O)NNS(=O)(=O)c1ccc2c(c1)N(C(C)=O)CC[C@@H]2C,3.9121807,1.6456975
ZINCm5000006eOs6,COC[C@H](ONS(=O)(=O)c1cnn(CC2CCC2)c1)C(=O)O,2.454461,1.6532182
ZINCpt000000dtjY,O=C(NC[C@@H](Oc1ccc(Br)cc1)C(=O)O)c1ccnn1CC1CC1,4.718444,-0.23377857
ZINCns000005Td3n,COC(=O)C[C@H](CC(=O)O)NC(=O)CSCc1ccc(Br)cc1,5.2430925,0.5770707
ZINCj7000002mM57,C=CCCONC(=O)c1ccc(=O)n(CCOC)n1,3.9116647,3.4028387
ZINClh00000bmUu0,COCCc1nc(=NC(=O)N[C@H]2CCn3ccnc32)s[nH]1,1.6098948,1.0216615
ZINCoE000003xFn0,C=CCC1(C(=O)N[C@@H](Cc2ccc(Cl)nc2Cl)C(=O)O)CC=CC1,4.683106,1.4013665
ZINCnw0000029B52,O=S(=O)(NCc1nc(C2CCOCC2)n[nH]1)c1cc(Br)sc1Cl,3.2193754,1.6038487
ZINCp400000mihsz,CC(=O)N1CC(C(=O)N2CC[C@H](NC(=O)[C@@H](O)P(C)(C)=O)[C@@H](O)C2)C1,-2.2513232,3.761
ZINCkg00000gX2d1,CCC(CC)(CC)C(=O)NS(=O)(=O)[C@H]1COC[C@H]1OC,-0.9681729,3.5596874
ZINCpn00000dvEmV,O=C(Cn1cnc2ccc(Br)cc2c1=O)NC[C@H](CC1CC1)C(=O)O,3.79475,-0.15460925
ZINCjy000005TwpJ,CC1(C)CCN(Cc2ccncc2Cl)[C@@H](C(=O)O)C1,1.8278623,-0.31896663
ZINCni00000kzbOc,O=C(CCn1ccc(O)nc1=O)Nc1nc2cc(Cl)ncc2s1,6.264272,2.6842704
ZINCkv000000Ykly,Cn1cccc1C(=O)NS(=O)(=O)c1ccc(I)cc1Br,7.593563,3.4314935
ZINCns000000O1Cw,Cc1ccc2snc(C(=O)NCC3(C(=O)O)CCOCC3)c2c1,3.1545026,-0.8738875
ZINCnx000002kvn9,COc1ccc(C[C@@H](NC(=O)c2ccccc2I)C(=O)O)cc1,7.8126245,0.76811576
ZINCj9000002tmb0,COC1(OC)CC[C@H]1C(=O)N[C@H](C)c1nc(=O)o[nH]1,1.0996609,0.91836023
ZINCnu000009CTXK,O=C(NS(=O)(=O)[C@H]1CC=CCC1)c1cccc(C(=O)C2CC2)c1,4.0983167,0.79535115
ZINClf00000cdFeg,O=C(C[C@H](CCO)C(=O)O)NC[C@@H](O)c1cccc(Cl)c1,5.173685,1.6493415
ZINCok00000dHWkU,CC(C)(C)C1=NO[C@@H](C(=O)N2CCC3(CC(c4nn[nH]n4)C3)C2)C1,3.5003483,-4.13522
ZINCo9000000vPGH,O=C(O)C1CN(C(=O)NC[C@@H]2CCN(c3ccccc3)S2(=O)=O)C1,6.398667,-1.6721022
ZINCnd00000bjlJx,CN(C)Cc1cc(CN[C@]2(C(=O)O)C[C@@](O)(C(F)(F)F)C2)no1,-0.04626079,5.8176303
ZINClc00000kHT9z,C[C@@H](C(=O)O)n1cc(C2(NC(=O)c3cc[nH]c3)CC2)nn1,2.88981,-0.061618418
ZINCl500000hK6fs,CC(C)(C(=O)NCc1ccc2nncn2c1)c1nn[nH]n1,5.4380774,-4.1666927
ZINCnz000004Saru,O=C(CCc1ccoc1)NC[C@H](Cc1ccccc1Cl)C(=O)O,7.69275,0.376457
ZINCng000006LNt6,CS(=O)(=O)c1ccc2ncnc(N3CC4CC3(C(=O)O)C4)c2c1,4.038472,1.0029329
ZINClu000000Z6zu,COc1cc(C(=O)O)ccc1N[C@@H](C)CCn1cccn1,6.785694,1.8528687
ZINCno00000cC9i2,O=C(O)CNC[C@@H]1CCCN(C(=O)c2cc(F)c(O)c(Br)c2)C1,2.473472,-1.9445277
ZINCow000000hRZW,C#CCC(CC#C)NC(=O)C(=O)Nc1ncc(C2CCCCC2)s1,0.124052115,0.0698567
ZINCnd00000hDlB3,CCc1cc(C(=O)NC[C@@H](C)N(C)C(=O)[C@H](O)P(C)(C)=O)on1,3.2774599,4.5687084
ZINCl900000iysXk,O=C(COCCc1ccc(Cl)s1)N[C@H](CO)c1nn[nH]n1,5.82627,-3.8232782
ZINCny000005VhLW,CC(C)=CC[C@@H](NC(=O)Cn1c(C)cc2ccccc21)C(=O)O,7.07473,0.026618889
ZINCoB000002bzEK,C=C(C)CCC(=O)NC[C@@H](C)N(C)C(=O)c1ccc(Cl)c(F)c1O,4.249824,2.4172533
ZINCjf00000chuBd,CCCc1occc1C(=O)NO[C@@H](COC)C(=O)O,3.9844697,3.0503616
ZINCmB000001hQqZ,O=C(c1nn(-c2ccccc2)cc1O)N1CCC(Cl)=C(Cl)C1,5.4333954,-1.0170202
ZINClq000005QYLC,CCCC[C@](C)(NC(=O)CCSc1nccn1C)C(=O)O,2.9952369,3.969822
ZINCnc00000hjGLG,C[C@H]1CN(C(=O)c2cc(Br)no2)C[C@@H]1NC(=O)c1coc(O)n1,1.6033416,-1.5283046
ZINCpE000000g8Yj,Cc1c(CNC(=O)N=c2[nH]nc(-c3cc(Br)ccc3F)s2)cnn1C,6.106032,1.8404038
ZINCng00000jfGTi,COCC(C)(C)CC(=O)NCCN(C)C(=O)c1ccncc1O,3.8359306,3.2065277
ZINCpg00000fT3CF,CC[C@@]1(C)CC[C@@H](C(=O)NCCCNC(=O)Cc2sc(O)nc2O)O1,-0.5530788,-1.566417
ZINCky000004rgQg,CCN(CCC(=O)O)C(=O)[C@@H](C)Cc1ccc(Cl)cc1,5.6233315,0.7770436
ZINCpx000006MKXN,O=C(O)CN(Cc1cccnc1)C(=O)[C@H]1CC[C@@H](n2cccc2)CC1,6.2734003,-1.389179
ZINCjb00000catky,CC(C)(OCC(=O)NCCC12CC(CO1)C2)C(=O)O,-0.48745,2.727171
ZINCoA000000wEwZ,O=C(O)c1cc(S(=O)(=O)NC2CC3(CCOCC3)C2)cc(Br)c1Cl,3.281157,0.9182766
ZINCji00000cbdBN,O=C(O)[C@H](F)C(=O)N1CCC[C@@H]([C@H]2CCCCO2)C1,-2.3316233,1.0448928
ZINCk700000gtfr1,O=C(O)CCN1CCN(C(=O)[C@@]23CC[C@@H](CO2)C3)CC1,-2.2111099,1.7934927
ZINClD000002Wq7F,Cc1c(Cl)sc(Cl)c1S(=O)(=O)N[C@@H](CCO)c1ccco1,6.6259503,4.382095
ZINCol000009K8eu,C#Cc1ccnc(C(=O)NS(=O)(=O)N(CC)Cc2ccccc2)c1,8.462045,1.2922047
ZINCor000001kKFp,C=C[C@@](C)(CCOC)C(=O)N[C@@H](C)CCNC(=O)[C@H]1CSCCS1,-0.65618384,2.7439425
ZINCng000006KqZt,COC[C@@](C)(O)C(=O)NC[C@]1(CN=c2[nH]ncs2)CC12CCC2,0.34143907,2.1080916
ZINCpC000001xOOv,O=C(O)c1coc(CNCc2ccc(OCc3ccccn3)cc2)c1,7.626567,1.3875797
ZINCk600000dqSx2,CN1CCOC[C@H]1C(=O)Nc1nc2c(O)ncnc2s1,1.0949552,0.32106438
ZINCns000000JA1T,COc1ccc(C(=O)N2CC[C@H](C(=O)O)[C@H]2C)cc1OC(F)F,3.5554643,-1.2853999
ZINCos000000sWqd,COc1ccc(OCC(=O)N2CCCN(CC(F)(F)F)CC2)cc1,-0.5210501,6.4481297
ZINCms000003NXqw,COC[C@]1(C(=O)O)CCCN1C(=O)[C@H]1CCCC[C@@H]1C1CC1,-2.5642533,0.90015185
ZINCli00000kH79Y,Cc1noc(CN2CCC3(CC2)CO[C@H](CC(=O)O)C3)n1,-0.44170684,0.17193699
ZINCor000001iJOs,C=CC(=O)N1CC2CC1(CNC(=O)C[C@@H]1CC3(CCCC3)CO1)C2,-2.7636983,1.5952508
ZINCps000005vcLp,Cc1oc(Cn2cc(-c3c4c(nn3C)CCCC4)nn2)cc1C(=O)O,1.4105097,-0.34946862
ZINCki0000058Zdt,CC[C@H](CNC(=O)Cc1ccc(CO)c(C)c1)C(=O)O,4.89083,1.8528267
ZINCnr000000zD3p,O=S(=O)(Nc1ccc2cc[nH]c2n1)c1ccn(CC(F)(F)F)n1,1.5485778,6.984065
ZINCkk00000dEtmK,CC(C)CCn1nccc1NS(=O)(=O)c1cncn1C,6.6297927,4.010414
ZINCos000000gpIj,O=C(CNC(=O)c1ccc(Br)o1)NCc1ccc(OC(F)F)nc1,6.294262,0.89004886
ZINCku000004OGfG,C[C@@H]1CC[C@H](CC(=O)Nc2ccc(C(=O)O)c(F)c2)O1,3.2148926,-0.8310118
ZINCmo00000dTsdY,O=C(N[C@@H]1CC[C@@H]1C1CC1)c1cnc(-c2nccs2)nc1O,1.6983062,-0.38235077
ZINCoA0000023746,C[C@@H](CN=c1[nH]nc(C(F)F)s1)N(C)C(=O)COC1CCCCC1,0.88107514,2.4396563
ZINCkq0000003SVV,CN(CC(=O)NC(C)(C)C)Cc1ccc(O)c(F)c1F,4.607292,2.679081
ZINCof000009GaVh,CC[C@H](Br)C(=O)N1CC[C@H]2[C@@H]1CCN2C(=O)C[C@@](C)(O)CC(=O)O,-0.90276474,2.0146568
ZINCju000005Lh0k,C1CCC(SCCN2CCC[C@H]2c2nn[nH]n2)CC1,3.505551,-4.151492
ZINCnw000001WNfd,CN(C1CCCC1)S(=O)(=O)NCC[C@H](CCC(C)(C)C)C(=O)O,-0.8064385,3.337559
ZINCov000000euAl,COc1ccc(C(=O)N[C@](C)(CC(=O)O)c2ccccn2)cc1C,7.295054,0.9068501
ZINCo7000003MUNZ,CSc1ncc(C(=O)N2CCC[C@@H]2CN=c2nnn(C)[nH]2)c(O)n1,0.7841488,-0.5039775
ZINCjw000005QE3g,C[C@@H](NS(=O)(=O)c1cc(F)c(Cl)cc1F)C1CSC1,3.7222254,1.841026
ZINCkb00000gFtcX,O=C1CC(C(=O)NCCc2ccc(C(F)F)cn2)=NN1,4.7756886,2.3025868
ZINCpv000006JSzY,CC(C)(C)Oc1cccc(CCC(=O)N[C@H]2C[C@@H]([C@H](F)C(=O)O)C2)n1,2.7199903,-0.13843861
ZINCof000009fq5n,COc1ccccc1[C@@H](NC(=O)c1ccc2nn[nH]c2n1)C(=O)O,7.616822,0.8203588
ZINCpx000006MJbR,O=C(N[C@@H](CC1CC1)C(=O)O)[C@H]1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1,3.317932,-0.4749668
ZINCkj00000dEfCa,O=C(O)C1(CCN2CCc3nocc3C2)CCOCC1,-1.0516746,0.6821341
ZINCo600000riq3l,CCOC(=O)CC(=O)N[C@@H]1CCC[C@H](NC(=O)c2coc(O)n2)C1,-0.39665082,-1.4384466
ZINCiu000004mDqh,CC[C@H](CCNC(=O)CC(C)(C)C1CC1)C(=O)O,-0.52443844,2.9420998
ZINCj600000ch4Xl,O=C(O)CNC(=O)CCNC(=O)c1ccc(Cl)cn1,4.4346476,2.3014424
ZINCmd000000Rzjo,O=C(O)C[C@@H](NC(=O)CNC(=O)Cc1ccccc1)C1CC1,7.1168137,-1.3599032
ZINCoj00000dnVw1,Cn1c(Cc2nn[nH]n2)nnc1N1CC[C@@]23CC[C@@H](C[C@H]12)C3(C)C,3.699335,-4.3469567
ZINCmf000000ZAdN,C=CCn1cc(CNS(=O)(=O)c2cc(F)ccc2C#N)nn1,6.5763397,4.2085423
ZINCma000003HN51,CC1=NOC(=O)[C@@H]1CC(=O)N1CCC[C@@H](N=c2[nH]nco2)C1,0.9323188,1.6954957
ZINCj500000c9Z2F,O=C(Cn1ccnn1)N1CC[C@H](C(F)(F)C(=O)O)C1,-0.45432994,5.3673725
ZINCio00000211IZ,Cc1nc(C)c(CNC(=O)N=c2cccn[nH]2)s1,5.563371,2.358114
ZINCj6000002mBq1,O=C(O)c1ccc(NC(=O)[C@@H]2CCS(=O)(=O)N2)cc1,4.156363,-0.072100356
ZINClo00000cfcP2,C/C(=N\Nc1cccc(C#N)n1)c1ccc(C(=O)O)nc1,7.0569606,1.8385328
ZINCpC000001c9XW,CC(C)(C)Oc1ccc(C(=O)NC[C@H](C(=O)O)C2CCCCC2)nc1,2.861244,-0.22599337
ZINCjC0000060cYE,Cn1[nH]c(=NC(=O)NCc2cc(Cl)c(Cl)s2)cc1F,5.5748806,2.7401843
ZINCm5000008AmgQ,COC[C@@H]1C[C@H]1C(=O)N1CCN(C2CC2)[C@@H](c2nn[nH]n2)C1,3.4428694,-4.231391
ZINCmr000000kmpI,CC[C@H](CSc1ccccc1)NC(=O)C[C@@H](CO)CC(=O)O,7.67488,-0.8136084
ZINCoD000001bK8v,Nc1cc(S(=O)(=O)NC(=O)[C@@H]2CC[C@H]3CCCC[C@@H]3C2)ccc1Cl,3.3060005,0.41923642
ZINCkz000004u3ps,CCCC[C@@](C)(NC(=O)[C@H](C)c1ccccc1)C(=O)O,7.6117387,-0.74654907
ZINCkm000005Lx40,NC(=O)[C@@H]1CCCN(C(=O)c2c(O)cc(Br)cc2F)C1,2.475251,-1.9254912
ZINCnx000002q4Tj,Cc1nc(-c2cccc(Cl)c2)[nH]c1C(=O)N1[C@@H](C)C[C@@H]1C(=O)O,3.977788,-0.95872056
ZINClq0000007Cku,C[C@@H](CC(=O)O)CC(=O)NCc1cccc(P(C)(C)=O)c1,5.203443,1.341418
ZINCms000003NXIa,CO[C@H](C(=O)N1CC[C@@H](C(=O)O)C[C@@H]1C1CC1)C1CCCC1,-2.4856286,0.7736054
ZINCoe00000Adsxj,O=C(O)Cn1cc(C[C@@H]2CCCN(C(=O)c3ccccn3)C2)nn1,2.236794,0.25750732
ZINCjo000003H0Ug,C=C[C@H](C)ONC(=O)[C@]1(C)COc2ccccc2O1,6.7244225,-0.23876779
ZINCov000000aVSw,C=C(Cl)C[C@@H](NC(=O)[C@@H]1CCN(c2ccccc2Br)C1=O)C(=O)O,6.5270505,-1.0842794
ZINCkg00000gYtWK,COCc1ncc(CN2CC[C@@H](C(F)(F)C(=O)O)C2)[nH]1,-0.13789253,5.4538646
ZINCnA000003KZgK,CC(C)[C@H](NC(=O)N[C@H](C)c1cc2cccc(F)c2o1)C(=O)O,5.1613107,2.2932754
ZINCos000004LZzS,COc1ncccc1C(=O)O[C@@H]1CCCC[C@H]1NC(=O)C(F)(F)F,-0.19724779,6.702062
ZINCm8000007xgOp,COC(=O)c1n[nH]c(NC(=O)c2ccc(OCCO)cc2)n1,6.161027,1.3945727
ZINCog00000zRJ22,Cc1ccnc2nc(C(=O)N3[C@H](C(=O)O)CC[C@@H]3C(F)(F)F)nn12,-0.031031447,6.064261
ZINCkq000003WPuc,CSc1ccccc1C(=O)Nc1cn(C)nc1C(=O)O,6.853983,0.31302485
ZINCnd000005JErp,CC[C@@]1(C)C[C@@H]1C(=O)N[C@H](C)CNC(=O)c1ccc(=O)n(O)c1,4.1183953,2.0500004
ZINCip00000cgQEK,Cc1ncc(C(=O)N(CC(=O)O)C2CCCC2)s1,0.2734862,0.085268594
ZINCml0000074HDP,Cc1n[nH]cc1CC(=O)N1CC[C@H](C(F)(F)F)C[C@@H]1C(=O)O,-0.2685658,5.538102
ZINCj7000002ndGu,CCONC(=O)CNC(=O)NCC1(C)CCOCC1,-0.9140619,2.7577505
ZINCmc00000avApk,O=c1cc(CN2CCC3(CC2)C[C@H]3c2nn[nH]n2)occ1O,4.005473,-3.3655941
ZINCob000000F9HR,Cc1c(C(=O)NNC(=O)c2n[nH]cc2-c2ccccc2)nnn1C,7.179245,0.7559939
ZINCov0000047xDS,O=C(CC1CCC(C(=O)O)CC1)N[C@H]1COc2ccc(F)cc2C1,2.843476,-0.8335712
ZINCot000004AdDS,CCOC(=O)c1cnc(NN=C2CCC(CC(=O)O)CC2)nc1C,1.0554745,0.42877585
ZINCok00000lbnnI,CC(C)(C(=O)O)n1cc([C@H]2CCCCN2C(=O)c2ccno2)nn1,0.88157105,0.88839173
ZINCnw000005a3zC,CCc1ncoc1C(=O)N[C@H](C)CCN=c1[nH]nc(C(F)F)s1,1.8240323,3.0612824
ZINCmx000006wOz8,O=C(C=Cc1cccc(Cl)c1Cl)N1CSC[C@H]1c1nn[nH]n1,5.0431924,-3.8055315
ZINCpn00000ds6Zo,O=C(N[C@@H]1[C@H]2[C@H]3C[C@@H]4[C@@H]5[C@H]3[C@H]1[C@@H]5C[C@H]42)c1ccc(-c2nn[nH]n2)cc1,4.822006,-3.0783339
ZINCj300000d7SzH,CS(=O)(=O)C[C@@H]1CN(c2nnc(O)nc2O)CCO1,0.4368968,-0.14856182
ZINCoD0000035Ugd,C[C@H](CCCCNC(=O)c1cccc(Cl)c1O)NC(=O)C1(Br)CC1,3.7947443,2.0202172
ZINCo5000009dVb6,COCCN1CC[C@@H](NC(=O)C(=O)NCC2(C(=O)O)CCCC2)C1,-2.3247788,1.7229223
ZINCiq000001mKlK,C[C@@H]1CC[C@H](C(=O)NS(=O)(=O)c2nc(Cl)cs2)C1,2.6033888,1.5321869
ZINCnb00000bo402,O=C(O)[C@@H]1CN(C(=O)c2cn(-c3ncccn3)cn2)CC12CC2,4.964317,-1.0176852
ZINCow000000vNYw,Cc1cc(N2CCC[C@@H](NC(=O)CCCC(=O)O)C2=O)ccc1Br,3.9911253,-0.16071317
ZINCkf00000gSfME,CC(C)Cc1nnc(NC(=O)CN(C)C[C@H](F)CO)s1,2.3972147,3.8384378
ZINCpo00000dsnVI,O=C(O)Cc1c(C(=O)N2CC[C@@H](C(F)(F)CO)C2)[nH]c2ccccc12,0.19132197,6.5855136
