SMILES,Visits,Score,Q_Value,Depth
Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2(O)c2cc(NC(=O)Nc3cc(Cl)c(F)cc3Cl)c(Cl)cc2F)cc1,1,8.330000000000002,8.042,29
CCC1=C(Oc2cccc(C(F)(F)F)c2)C(Oc2cccc(C(C)N)c2)(C(=O)O)CC1,1,8.330000000000002,8.138333333333334,12
Cc1cc(Cl)c(C)c(S(=O)(=O)Nc2cc(OC3=C(Br)C(=O)CC3)ccc2C(F)F)c1Cl,1,8.330000000000002,8.115333333333334,22
CC1CC(O)(c2cccc(F)c2S(=O)(=O)Nc2ccc(C(F)(F)F)cc2F)C(C)O1,1,8.330000000000002,8.449310344827586,20
CNc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C2(O)CCCC(C)C2)c1C,1,8.330000000000002,7.89793103448276,24
CCC1(C)CCC(=O)C(=Cc2cccc(S(=O)(=O)N(C)c3ccc(C(F)(F)F)c(Br)c3)c2)C1,1,8.33,8.25642857142857,26
CCC1=C(O)C(O)(c2ccc(NS(=O)(=O)c3cc(Nc4cc(C(C)C)c(O)cc4C)ccc3Cl)cc2)CC1,1,8.33,8.5,15
CC1=CC(=Cc2ccccc2S(=O)(=O)N(C)c2cc(F)c(F)cc2Br)CCC1,1,8.33,7.721034482758622,25
Cc1cc(N)c(NC2=CC(=O)C(=Cc3ccccc3Br)CC2)cc1F,1,8.33,7.925333333333334,32
CCc1cc(C)c(C(F)(F)F)cc1NS(=O)(=O)c1cc(C)cc(C2(O)C=C(Cl)CCC2)c1,1,8.33,8.367586206896553,18
Cc1c(N)ccc(Nc2ccc(C=C3CCC(C(C)C)CCC3=O)c(N)c2)c1C,1,8.33,8.027666666666669,30
CCC1=CCCCC1=Cc1cc(S(=O)(=O)Nc2ccc(C(F)(F)F)c(F)c2C)ccc1C,1,8.33,8.094444444444445,20
CC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)N(C)c3cc(C)ccc3C)c2)C1,1,8.33,7.806551724137931,22
O=S(=O)(c1cccc(NC2CCC(O)=C2C2(O)CCC=C2CO)c1)N(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1cc(C(F)(F)F)ccc1F,28,8.33,6.276687192118223,10
CC1=C(C)C(Nc2cc(F)ccc2Nc2cc(N)c(Br)cc2Br)CCC1,1,8.33,7.861333333333333,30
CC(C)(C)OC(=O)NC1CC(=CC2CCCC(=Cc3cc(Nc4ccc(Br)c(C(F)F)c4)ccc3O)C2)C1,1,8.33,8.027666666666669,30
CCC1=CC(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(C)cc3N)cc2C)CCC1,1,8.33,7.702592592592591,24
CCC1=C(O)C(=O)C(=Cc2cc(C)c(N(C)c3ccc(Br)cc3C(F)(F)F)c(C)c2)C1,0,8.33,0.0,19
CC1=CC(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(C)cc3O)c(C)c2)CCC1,1,8.33,7.702592592592591,18
CCC1CC(=Cc2cccc(Br)c2)C1Nc1cc(C(F)(F)F)c(F)cc1C,1,8.33,8.169000000000002,25
Cc1cc(C=C2CCC(Br)=CC2=O)cc(C)c1N(C)c1ccc(F)c(C(F)(F)F)c1,1,8.33,8.245666666666667,26
CCC1CCC(=O)C(=Cc2cc(Nc3ccc(C)cc3)ccc2C)C1,1,8.33,8.027666666666669,29
Cc1cc(F)c(O)c(NS(=O)(=O)c2cc(C=C3CC(N)=CC3=O)ccc2Cl)c1F,1,8.33,8.312758620689657,25
CC(=O)/C(=C/c1ccc(Cl)c(Nc2cc(F)c(F)cc2I)c1)C(=O)NC1=CC(=O)CCC1,1,8.33,8.164827586206897,22
CCC1CCC(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(C(F)(F)F)cc(Br)cc3C(F)(F)F)c2)C1,1,8.33,8.25642857142857,30
NC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3c(F)ccc(F)c3N)c2)C1,1,8.33,8.312758620689657,24
CCc1cc(C(F)(F)F)c(NS(=O)(=O)c2cccc(C=C3CCC(Br)=C3O)c2)c(C(F)(F)F)c1,3,8.33,8.18862068965517,21
Cc1cc(OC2=C(Br)CCCC2)c(NS(=O)(=O)c2cccc(OC3CC3)c2)cc1C(F)(F)F,1,8.33,8.334814814814816,22
Cc1cc(Cl)c(OC2C(O)C(O)C(O)C(OC3=C(Br)CCCCC3)C2O)cc1S(=O)(=O)Nc1c(C(F)(F)F)cc(Br)cc1C(F)(F)F,1,8.33,8.334814814814816,24
CC1=C(C)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(C)c(C(F)(F)F)cc(C(F)(F)F)c3C)c2)C1,1,8.33,7.910999999999999,16
Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C)c1NS(=O)(=O)c1ccccc1OC1=C(O)CCC1=O,1,8.33,8.115333333333334,24
O=C1C=C(Cl)CC1=Cc1cccc(CNc2cccc(S(=O)(=O)Nc3ccccc3)c2)c1,1,8.33,7.161,22
Cc1cc(C=C2C(=O)C=C(N)CC2C)cc(C)c1N(C)c1ccc(F)c(C(F)(F)F)c1,1,8.33,8.245666666666667,22
OC1(c2ccccc2Nc2ccc(C(F)(F)F)cc2I)CCCCC1,1,8.33,8.615,24
Cc1cc(C=C2CC(O)=C(Nc3ccc(C)c(C(F)(F)F)c3)C2=O)ccc1Cl,1,8.33,8.059333333333331,22
CC1=C(C)CC(C)(CNc2cc(N3CCC(C)(c4ccccc4)CC3)cc(F)c2F)CC1,1,8.33,6.920344827586205,16
CC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(F)c(F)cc3O)c2)CC1,3,8.33,8.249,22
O=S(=O)(Nc1cc(F)c(F)cc1O)c1cccc(C=C2CCCC=C2F)c1,1,8.33,7.896333333333332,19
COC1=CC(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(C)cc3Br)c(C)c2)CCC1,1,8.33,7.702592592592591,21
CC1C(=O)CC(=Cc2cc(Br)cc(S(=O)(=O)Nc3c(F)cc(F)c(O)c3F)c2)C1=O,0,8.33,0.0,26
CCC1CC(=Cc2ccc(S(=O)(=O)Nc3cc(F)c(C(F)(F)F)cc3O)cc2C)C1,1,8.33,8.30964285714286,24
Cc1cc(Cl)c(S(=O)(=O)Nc2cc(F)c(C(F)(F)F)cc2N)c(C)c1OC1=C(O[C@H]2[C@@H](O)[C@H](O)[C@@H]2O)CCC1,1,8.33,8.334814814814816,26
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3ccc(C(F)(F)F)c(C)c3)c2)C1,1,8.33,8.124,22
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(CC)cc3C)c2)C1,1,8.33,8.124,20
CCc1cc(F)c(NS(=O)(=O)c2ccc(C=C3CC(=O)CC(C)C3)c(C)c2)cc1F,1,8.33,7.780999999999997,27
Cc1ccc(NS(=O)(=O)c2cc(C=C3C(=O)CC3C)ccc2Cl)cc1C(F)(F)F,1,8.33,8.284666666666668,22
Cc1ccc(NS(=O)(=O)c2cc(/C3=C/CC/C=C\CC3)ccc2Cl)c(O)c1,1,8.33,8.41793103448276,24
CC1=CC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N(C)c2ccc(O)cc2)CC1,1,8.33,8.489655172413794,20
O=C1C(=Cc2ccccc2C(O)c2ccc(O)cc2O)CC(Br)=C1O,1,8.33,7.929,25
Nc1cccc(S(=O)(=O)Nc2c(F)cc(N(C3CCCC=C3CO)S(=O)(=O)c3cccc(-c4ccccc4)c3)cc2F)c1,1,8.33,8.30964285714286,24
O=C1C(Br)=CCC1=Cc1cccc(S(=O)(=O)Nc2c(C(F)(F)F)cc(Br)cc2C(F)(F)F)c1,1,8.33,7.799,26
O=S(=O)(Cl)c1cccc(S(=O)(=O)Nc2c(C(F)(F)F)cc(Br)cc2C(F)(F)F)c1,1,8.33,8.760000000000002,25
Cc1cc(N)c(NS(=O)(=O)c2cccc(CC3=CCCC(CCBr)C3)c2)cc1C(F)(F)F,1,8.33,8.544,20
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(C(F)(F)F)cc(Br)cc3C(F)(F)F)c2)CC1,1,8.33,7.962413793103445,23
CC1=C(O)C(=O)C(=Cc2cc(Br)ccc2S(=O)(=O)Nc2cc(C)c(F)cc2C)C1,1,8.33,8.291724137931038,22
CC1=CC(=Cc2cc(Cl)cc(Nc3cc(Br)c(F)cc3N)c2)CCC1,1,8.33,8.629999999999999,24
NC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(F)c(Br)c(F)c3)c2)CC1,1,8.33,8.312758620689657,25
Cc1cc(C)c(NS(=O)(=O)c2cc(C=C3C[C@H](C)CC3=O)ccc2Cl)cc1O,1,8.33,8.284666666666668,20
Cc1cc(OC2=C(Br)CCCC2)c(NS(=O)(=O)c2cc(OC3CC3)ccc2Cl)cc1C(F)(F)F,6,8.33,8.334814814814818,20
CN(c1cc(F)ccc1Cl)S(=O)(=O)c1cc(C=C2CC(O)=C(Br)C2=O)ccc1Cl,1,8.33,8.15892857142857,24
CCC1=CCCC1(O)c1cc(C)c(NS(=O)(=O)c2cc(C)cc(Br)c2C)c(C(F)(F)F)c1,1,8.33,8.18862068965517,22
Cc1ccc(C2(O)C(=Cc3cccc(C=O)c3)C(=O)C2C)cc1S(=O)(=O)Nc1c(O)c(F)cc(C)c1F,1,8.33,8.826333333333334,21
Cc1cc(F)c(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C=C2CC(CO)(CO)C2)c1,1,8.33,8.092758620689654,31
CC(C)C=C1C=CC(C)CC1C(=O)C1(N(C)c2cccc(C(F)(F)F)c2)CC(c2cccc(C(F)(F)F)c2)C1,1,8.33,7.306785714285715,16
CC1=CC(=O)C(=Cc2ccccc2S(=O)(=O)Nc2c(F)c(C)cc(F)c2Br)C1,0,8.329999999999998,0.0,25
Cc1cc(Cl)c(C)c(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2N)c1C1(O)CCCC1C,1,8.329999999999998,8.453333333333331,21
CCC1CC(=O)C1=Cc1ccc(S(=O)(=O)Nc2cc(F)cc(F)c2F)cc1C,1,8.329999999999998,8.07448275862069,29
Cc1c(C)c(C)c(NS(=O)(=O)c2cccc(C=C3CC4(C)CC(C)CC(C)(C3)C4)c2)c(C)c1C,1,8.329999999999998,7.796551724137933,29
Cc1cc(NS(=O)(=O)c2cc(C=C3CC(O)=C(Br)C3=O)ccc2Cl)ccc1N,1,8.320000000000002,8.41793103448276,23
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(F)cc3C)c2)C1,1,8.32,8.204,20
CCc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C=C(C)C2CC(C)(CC)CCC2=O)c1,1,8.32,8.25642857142857,31
CC1=CCCC(C(=O)C2(N(N)c3cccc(C(F)(F)F)c3)CC(c3cccc(C(F)(F)F)c3C)C2)C1=CC(C)CI,1,8.32,7.306785714285715,11
CCC1=C(O)C(=O)C(=Cc2cc(C)c(N(C)c3ccc(Br)c(C(F)(F)F)c3)c(C)c2)C1,31,8.32,8.253870967741934,18
O=C1C=C(NC2=CC(=O)C(=Cc3ccc(Cl)c(S(=O)(=O)N(C4=CC(=O)CCC4)c4cc(F)c(F)c(F)c4F)c3)CC2)CCC1,1,8.32,8.386333333333335,25
CC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(C(C)C)ccc3O)c2)CC1,1,8.32,8.15892857142857,21
CCC1CCCC(=Cc2cc(Nc3ccc(C)c(C(F)F)c3)ccc2C)C1,1,8.32,8.027666666666669,26
Cc1cc(F)c(C(F)(F)F)cc1NCc1cc(C=O)cc(C=C2C(=O)C[C@@H](C)[C@@H]2C)c1,1,8.32,8.169000000000002,26
Cc1cc(C)c(NS(=O)(=O)c2cc(C=C3CCCC(=O)C3=O)ccc2S(=O)(=O)C(Cl)(Br)C(Cl)(Cl)Br)cc1Cl,1,8.32,8.33107142857143,21
Cc1cc(C)c(C2(O)CCCCC2)c(S(=O)(=O)N(C)c2ccc(C(F)(F)F)cc2N)c1Br,1,8.32,7.89793103448276,23
CC1=C(O)C(=O)C(=Cc2cc(Br)cc(S(=O)(=O)Nc3cc(F)c(F)cc3C)c2)C1,1,8.32,7.646896551724137,19
CC1CCC(=O)C(=Cc2cc(Br)cc(CN[C@@H](C)c3cc(F)c(F)cc3F)c2)C1C,1,8.32,7.7557142857142845,31
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)N(C)c3ccc(F)c(F)c3)c2)C1,1,8.32,7.806551724137931,24
Cc1ccc(S(=O)(=O)NS(=O)(=O)c2cccc(S(=O)(=O)Cl)c2)cc1C,1,8.32,7.605666666666666,21
CC1=C(C)C(O)(c2cc(C)c(S(=O)(=O)Nc3cc(Br)c(Cl)cc3C)cc2Cl)CC1Nc1cc(Cl)c(Br)cc1N,1,8.32,8.161666666666669,22
Cc1cc(NC(=O)C(=O)NS(=O)(=O)c2cccc(OC3(C(=N)N)CCCCC3)c2C)c(C)cc1N,1,8.32,8.509333333333332,23
CC1=CCC(C(=O)C2(N(N)c3cc(C(F)(F)F)ccc3F)CC(c3cccc(C(F)(F)F)c3)C2)C1=CC(C)CBr,1,8.32,6.920344827586205,11
Cc1ccc(Cl)c(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2C2(O)CC[C@H](C)C2)c1Cl,1,8.32,8.006071428571428,24
Cc1cccc(S(=O)(=O)Nc2cc(OC3=C(Br)C(=O)CC3)cc(C(F)(F)F)c2C)c1C,2,8.32,8.115333333333334,18
CCC1=C(O)C(=Cc2cccc(S(=O)(=O)Nc3cc(Br)cc(C(F)(F)F)c3O)c2)CC1,1,8.32,8.18862068965517,26
CCC1CCC(C)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(C)c(C)cc3N)c2)C1=O,1,8.32,8.284666666666668,21
NC1=CC(=O)C(=Cc2ccc(F)c(S(=O)(=O)Nc3c(F)cc(F)c(O)c3F)c2)C1,1,8.32,8.312758620689657,24
Cc1cc(C2(O)CCCCC2C)c(C)c(S(=O)(=O)Nc2ccc(C(F)F)cc2N)c1Cl,1,8.32,8.453333333333331,23
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(F)cc(F)c(O)c3F)c2)C1,291,8.32,8.365996563573908,13
O=S(=O)(Nc1ccc(Br)cc1)c1cccc(N(C2CCCC=C2CO)S(=O)(=O)c2cc(C(F)F)ccc2F)c1,1,8.32,8.126333333333333,24
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3c(C(F)(F)F)cc(Br)cc3C(F)(F)F)c2)C1,1,8.32,7.799,26
Cc1ccc(CNc2c(F)cc(F)c(O)c2F)cc1C1(O)CCC(=O)C(=Cc2cccc(O)c2)C1,2,8.32,8.826333333333334,22
CCC1=C(O)C(N(c2ccc(F)c(NS(=O)(=O)c3ccccc3)c2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,1,8.32,8.067241379310346,14
CC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(N)c(C)cc3C)c2)C1,1,8.32,7.806551724137931,23
Cc1cc(C=C2C(=O)CC(C)CC2=CC(C)C)cc(C)c1N(C)c1ccc(Br)c(C(F)(F)F)c1,1,8.32,8.245666666666667,22
CCC=C1CCC(=O)CC1=Cc1ccc(N(C)c2ccc(Br)c(C(F)(F)F)c2)c(C)c1,1,8.32,8.059333333333331,26
CC1CC(N)=CC(O)(c2ccc(Cl)c(S(=O)(=O)Nc3ccc(-c4ccc(F)c(F)c4)cc3F)c2)C1,1,8.32,7.388965517241381,30
CCC1=C(O)C(=O)C(=Cc2ccc(F)c(Nc3ccc(C(F)(F)F)c(F)c3)c2)C1,1,8.32,8.090689655172415,20
CCC1CCCC(N(c2ccc(F)c(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)c2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,1,8.319999999999999,8.149310344827587,21
Cc1cc(C)c(NC2COC(C)C2)c(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2F)c1Br,1,8.319999999999999,8.449310344827586,21
CC1=CC(=O)C(=Cc2cc(C)c(N(C)c3ccc(C(F)(F)F)cc3Br)c(C)c2)CC1,1,8.319999999999999,8.245666666666667,24
CCC1(C)CCC(N(c2c(C)cc(C)cc2F)S(=O)(=O)c2cc(F)ccc2C)CC1,1,8.319999999999999,7.825862068965518,23
Cc1c(NS(=O)(=O)c2cccc(OC3=C(O)CCC3=O)c2O)cc(Br)cc1C(F)(F)F,1,8.319999999999999,8.115333333333334,20
CC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(O)c(Br)cc3C)c2)C1,1,8.319999999999999,7.806551724137931,21
Cc1cccc(F)c1N(N)S(=O)(=O)c1cccc(C=C2CC(O)=C(Br)C2=O)c1,1,8.319999999999999,7.44,24
CCC1=CC(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)ccc3N)c(F)c2)CCC1,1,8.319999999999999,7.702592592592591,19
Cc1c(C2(O)CCCCCC2)cccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1N,1,8.319999999999999,8.481333333333334,21
O=S(=O)(Nc1cc(C=C2CCCCCC2)c(S)cc1Cl)c1ccc(F)cc1F,1,8.319999999999999,8.137586206896552,24
COC1=C(Br)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(N)c(C)cc3C)c2)C1,1,8.319999999999999,7.91,15
CCC1=CCCCC1=Cc1cccc(S(=O)(=O)Nc2cc(F)cc(F)c2F)c1,1,8.319999999999999,8.30964285714286,21
CC(C)c1cc(F)c(NS(=O)(=O)c2ccc(C=C3CCCCCC3)cc2)cc1F,0,8.319999999999999,0.0,25
Cc1c(Nc2cc(F)c(F)cc2O)ccc(C=C2C/C(=C/C(C)C)C2=O)c1F,1,8.319999999999999,8.090689655172415,26
CNc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C2(O)CCCC[C@@H](C)C2)c1C,1,8.310000000000002,7.89793103448276,22
CC1=C(Nc2cc(Cl)c(Br)cc2N)CC1(O)c1cc(C)c(Br)cc1S(=O)(=O)Nc1cc(O)c(Br)cc1C,1,8.310000000000002,8.161666666666669,21
Cc1cc(Cl)c(NS(=O)(=O)c2cccc(C=C3CC(C)(O)CCC3=O)c2)cc1C,1,8.310000000000002,8.25642857142857,30
Cc1cc(C=C2CCC(N)=CC2=O)cc(C)c1N(C)c1ccc(F)c(C(F)(F)F)c1,1,8.310000000000002,8.245666666666667,23
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(O)c(C)cc3C)c2)C1,1,8.31,8.006333333333336,19
CCC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(C(F)(F)C(F)(F)F)ccc3O)c2)CC1,1,8.31,8.15892857142857,19
CCC1=CC(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)ccc3N)c(C)c2)CCC1,2,8.31,7.702592592592591,18
Nc1cc(C(F)(F)F)ccc1Nc1ccccc1C1(O)CCNCC1,1,8.31,8.615,24
CC1=C(c2cc(S(=O)(=O)Nc3cc(F)c(F)cc3I)ccc2C)CCCC1Br,1,8.31,8.413928571428572,22
CCc1ccc(Nc2ccc(C)c(C=C3CC(CC)CCC3=O)c2)cc1CC,1,8.31,8.027666666666669,30
CCC1=C(O)C(O)(c2cc(O)c(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2C(F)(F)F)CC1,1,8.31,8.264999999999999,25
Cc1ccc(C2(O)CCC(C)(O)CC2)c(F)c1S(=O)(=O)Nc1cc(C(C)C)ccc1O,1,8.31,8.481333333333334,26
Cc1c(NS(=O)(=O)c2cccc(C=C3CC(C)(C)CC(C)(C)C3)c2)cc(C=C2CC3(C)CC(=O)CC(C)(C2)C3)cc1C(F)(F)F,0,8.31,0.0,25
Cc1cc(C(F)(F)F)cc(C)c1NS(=O)(=O)c1cccc(C2(O)CCCCC2)c1C,1,8.31,8.509333333333332,24
Cc1ccc(C=C2CCCC(Nc3cc(C)c(Br)cc3F)C2C)cc1Br,1,8.31,8.169000000000002,31
CCC1=CC(=Cc2cc(S(=O)(=O)Nc3c(C)c(C)cc(C)c3C)ccc2C)CCC1,1,8.31,7.7233333333333345,20
CCC1=C(O)C(=O)C(=Cc2ccc(Br)c(Nc3ccc(C)c(C(F)(F)F)c3)c2)C1,1,8.31,8.059333333333331,21
CCC1=C(O)C(=O)C(=Cc2cc(C)c(Nc3ccc(C)c(C(F)(F)F)c3)cc2C)C1,2,8.31,8.059333333333331,22
Cc1cc(C(F)(F)F)ccc1NS(=O)(=O)c1cccc(C2(O)CCCCC2)c1C,1,8.31,8.481333333333334,24
CC1=C(O)C(=O)C(=Cc2ccccc2S(=O)(=O)Nc2c(F)ccc(C)c2F)C1,1,8.31,8.291724137931038,22
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(F)cc3O)c2)C1,1,8.31,8.124,20
COC1=C(Br)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(C)cc(F)cc3C)c2)C1,1,8.31,7.91,13
CCC1=C(O)C(Nc2cc(C)cc(N(C3CCC(=O)CC3)S(=O)(=O)c3ccc(C(F)(F)F)cc3F)c2)CC1,1,8.31,8.067241379310346,16
CC1=C(N[C@@H](C)c2ccc(N(C(=O)NC(C)c3ccc(O)cc3C)[C@@H](C)c3ccc(Oc4ccc(C(C)C)c(C)c4)cc3C)cc2C)CC1(O)c1ccc(O)cc1,1,8.31,6.796,24
CN(c1cc(F)c(C2(O)C=C(Br)CCC2)cc1F)S(=O)(=O)c1cc(F)c(Br)cc1F,1,8.31,8.261333333333333,23
CCC1=C(O)C(=O)C(=Cc2cc(OC)ccc2C(O)c2cc(F)c(F)cc2O)C1,1,8.31,7.929,25
CCC1(C)CCC(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(C)cc(C)c(N)c3C)c2)C1,1,8.31,8.25642857142857,32
O=S(=O)(c1cccc(NC2CCC=C2CO)c1)N(c1ccccc1)S(=O)(=O)c1cc(C(F)(F)F)ccc1F,30,8.31,8.126333333333328,17
CCC1CCCC(N(c2ccc(C)c(S(=O)(=O)Nc3ccc(F)cc3)c2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)C1,1,8.31,8.149310344827587,24
NC1=CC(=O)C(=Cc2ccc(Br)c(Nc3cc(F)c(O)cc3Cl)c2)CC1,1,8.31,8.164827586206897,23
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(C(C)C)ccc3O)c2)C1,1,8.31,8.15892857142857,20
CCC1=CCCCC1(O)c1cc(C)cc(S(=O)(=O)Nc2c(C(F)(F)F)cc(Br)cc2C(F)(F)F)c1C,1,8.31,8.18862068965517,26
Cc1c(C2(O)CCCCC2)cccc1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,1,8.309999999999999,8.481333333333334,20
Cc1cc(N)c(NS(=O)(=O)c2ccc(C=C3C=C(N)CCC3)cc2)cc1C(F)(F)F,1,8.309999999999999,7.702592592592591,20
Cc1c(C2CCCCC2)cccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1N,1,8.309999999999999,8.481333333333334,21
CC1=C(C)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3ccc(F)cc3O)c2)CC1,1,8.309999999999999,8.137586206896552,21
CCC1=CC(=Cc2cccc(S(=O)(=O)N(C)c3cc(C)c(Br)cc3F)c2)CCC1,1,8.309999999999999,8.367586206896553,23
Cc1ccc(C=C2CNCC(=CN(C)C)C2(O)c2cc(F)c(S(=O)(=O)Nc3cc(F)c(F)cc3N)cc2F)cc1,1,8.309999999999999,8.042,30
O=C1C(=Cc2ccc(S(=O)(=O)Nc3ccccc3)cc2)CC(O)=C1Br,1,8.309999999999999,7.91,16
C=C(C)c1cccc(S(=O)(=O)Nc2c(C(F)(F)F)cc(Br)cc2C(F)(F)F)c1,1,8.309999999999999,8.760000000000002,24
CC1=CC(Oc2ccc(C)c(C)c2)(C(=O)Nc2cccc(O)c2)CC1,1,8.309999999999999,8.489655172413794,22
Cc1cc(Cl)c(C)c(S(=O)(=O)Nc2cc(C(F)F)cc(C(F)F)c2)c1C1(O)CCCCCCCC1,1,8.309999999999999,8.453333333333331,26
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C(F)F)ccc3N)c2)C1,1,8.309999999999999,8.286206896551723,14
NC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3c(F)cc(F)cc3F)c2)CC1,1,8.309999999999999,8.312758620689657,20
NCC1CC(=O)CC(=O)C1=Cc1cccc(S(=O)(=O)Nc2c(F)cc(F)c(O)c2F)c1,1,8.309999999999999,8.07448275862069,28
Nc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccccc1C1(O)CCCC1,6,8.309999999999999,8.615,20
Cc1c(Cl)cccc1S(=O)(=O)Nc1cc(C(F)(F)F)c(Cl)cc1OC1=C(Br)COC1=O,1,8.309999999999999,8.115333333333334,22
CCC1=C(O)C(O)(c2ccc(Nc3cc(C(F)(F)F)c(F)cc3C)cc2C)CC1,1,8.309999999999999,8.059333333333331,25
CCC1=C(O)C(=O)C(=Cc2ccc(N(C)c3ccc(Cl)cc3C(F)(F)F)c(C)c2)C1,1,8.309999999999999,8.059333333333331,23
Cc1c(Cl)cccc1Nc1cc(C(F)(F)F)ccc1C1(O)CCCCC1,1,8.309999999999999,8.046666666666665,26
CCC1C(=O)CCC1N(c1ccc(C(F)(F)F)cc1F)S(=O)(=O)c1cccc(S(=O)(=O)Cl)c1,30,8.309999999999999,7.836277777777775,12
CCC1=C(O)C(O)(c2cc(Nc3cc(C(F)(F)F)c(C)cc3O)c(O)cc2Cl)CC1,1,8.309999999999999,8.264999999999999,23
CCC1=CCCC1=Cc1cccc(S(=O)(=O)Nc2cc(C)c(C(F)(F)F)cc2N)c1,1,8.309999999999999,8.094444444444445,18
CCC1=CCCCC1=Cc1cc(S(=O)(=O)Nc2cc(F)c(F)cc2N)ccc1C,1,8.309999999999999,7.896333333333332,19
Cc1cc(C2(O)CCC(=O)C(=Cc3cccc(O)c3)C2)c(S(=O)(=O)Nc2c(O)c(F)cc(C)c2F)cc1Cl,1,8.309999999999999,8.826333333333334,22
Cc1cc(C(F)(F)F)c(F)cc1NC1C(=Cc2cccc(CF)c2)CCC(C)C1C,1,8.309999999999999,8.169000000000002,26
Cc1cc(C)c(S(=O)(=O)Nc2cc(F)c(C(F)(F)F)cc2O)cc1C1=C(CBr)CCCC1,1,8.309999999999999,8.413928571428572,21
CC1=C(O)C(=O)C(=Cc2ccc(Nc3cc(O)c(C)cc3C)c(Cl)c2)C1,1,8.309999999999999,7.806551724137931,21
CCC1=C(O)C(=O)C(=Cc2ccc(S(=O)(=O)Nc3cc(Br)ccc3C(F)F)cc2C)C1,1,8.309999999999999,8.760000000000002,26
CC1=C(O)C(=O)C(=Cc2ccc(Nc3ccc(C)c(C(F)F)c3)c(C)c2)C1,1,8.309999999999999,8.059333333333331,21
CCC1=CCCCC1Nc1cc(C)c(F)cc1Nc1cc(C)c(Br)cc1Cl,1,8.309999999999999,7.861333333333333,33
O=S(=O)(Nc1cc(F)c(F)cc1F)c1cccc(C=C2CC(Br)C2)c1,1,8.309999999999999,8.616666666666669,23
